j,# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
2969931,01/09/2022 06:34:02,Class A,230352000,57.80661,10.778877,Under way using engine,0.0,13.7,102.3,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2970209,01/09/2022 06:34:04,Class A,230352000,57.806582999999996,10.779108,Under way using engine,0.0,13.7,103.0,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2970525,01/09/2022 06:34:06,Class A,230352000,57.806537,10.779453,Under way using engine,0.0,13.6,103.8,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2970690,01/09/2022 06:34:07,Class A,230352000,57.806518000000004,10.779568,Under way using engine,0.0,13.6,104.1,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2970999,01/09/2022 06:34:10,Class A,230352000,57.806487,10.779797,Under way using engine,0.0,13.6,104.6,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2971231,01/09/2022 06:34:11,Class A,230352000,57.806453000000005,10.780025,Under way using engine,0.0,13.6,104.8,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2971532,01/09/2022 06:34:14,Class A,230352000,57.806422,10.780255,Under way using engine,0.0,13.6,105.0,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2971789,01/09/2022 06:34:15,Class A,230352000,57.806388,10.780483,Under way using engine,0.0,13.6,105.1,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2972016,01/09/2022 06:34:17,Class A,230352000,57.806353,10.780712,Under way using engine,0.0,13.6,105.3,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2972336,01/09/2022 06:34:19,Class A,230352000,57.80631999999999,10.78094,Under way using engine,0.0,13.6,105.7,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2972643,01/09/2022 06:34:22,Class A,230352000,57.806284999999995,10.781168,Under way using engine,0.0,13.6,105.7,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2972883,01/09/2022 06:34:23,Class A,230352000,57.80625,10.781397,Under way using engine,0.0,13.6,105.9,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2973177,01/09/2022 06:34:26,Class A,230352000,57.806217000000004,10.781625,Under way using engine,0.0,13.7,105.8,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2973782,01/09/2022 06:34:30,Class A,230352000,57.806128,10.782197,Under way using engine,0.0,13.7,105.6,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2974513,01/09/2022 06:34:35,Class A,230352000,57.806045,10.78277,Under way using engine,0.0,13.7,105.7,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2975421,01/09/2022 06:34:42,Class A,230352000,57.805923,10.783572999999999,Under way using engine,0.0,13.7,105.6,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2976236,01/09/2022 06:34:48,Class A,230352000,57.805838,10.784148,Under way using engine,0.0,13.7,105.4,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2977053,01/09/2022 06:34:54,Class A,230352000,57.805735,10.784839999999999,Under way using engine,0.0,13.8,105.3,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2977803,01/09/2022 06:34:59,Class A,230352000,57.805637,10.785532,Under way using engine,0.0,13.7,104.8,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2978680,01/09/2022 06:35:06,Class A,230352000,57.805527000000005,10.786344999999999,Under way using engine,0.0,13.8,104.3,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2979387,01/09/2022 06:35:11,Class A,230352000,57.805445,10.786925,Under way using engine,0.0,13.8,104.5,109.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2980177,01/09/2022 06:35:17,Class A,230352000,57.805347,10.78762,Under way using engine,0.0,13.8,105.1,110.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2980523,01/09/2022 06:35:20,Class A,230352000,57.805312,10.78785,Under way using engine,0.0,13.8,105.6,110.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2980791,01/09/2022 06:35:21,Class A,230352000,57.805273,10.78808,Under way using engine,0.0,13.8,105.8,110.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2981135,01/09/2022 06:35:24,Class A,230352000,57.805240000000005,10.788312,Under way using engine,0.0,13.8,106.1,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2981372,01/09/2022 06:35:26,Class A,230352000,57.80520500000001,10.788542,Under way using engine,0.0,13.8,106.2,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2981614,01/09/2022 06:35:27,Class A,230352000,57.805167000000004,10.788772,Under way using engine,0.0,13.8,106.3,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2981959,01/09/2022 06:35:30,Class A,230352000,57.80511,10.789114999999999,Under way using engine,0.0,13.8,106.9,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2982184,01/09/2022 06:35:32,Class A,230352000,57.805092,10.78923,Under way using engine,0.0,13.8,107.1,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2982465,01/09/2022 06:35:34,Class A,230352000,57.805053,10.789457,Under way using engine,0.0,13.8,107.4,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2982697,01/09/2022 06:35:35,Class A,230352000,57.805015000000004,10.789685,Under way using engine,0.0,13.8,107.7,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2982963,01/09/2022 06:35:38,Class A,230352000,57.804977,10.789913,Under way using engine,0.0,13.8,107.7,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2983265,01/09/2022 06:35:40,Class A,230352000,57.804935,10.790142,Under way using engine,0.0,13.8,107.7,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2983615,01/09/2022 06:35:42,Class A,230352000,57.804877000000005,10.790483,Under way using engine,0.0,13.8,108.0,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2983799,01/09/2022 06:35:43,Class A,230352000,57.804855,10.790597,Under way using engine,0.0,13.8,108.2,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2984424,01/09/2022 06:35:48,Class A,230352000,57.804775,10.79105,Under way using engine,0.0,13.8,108.5,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2985279,01/09/2022 06:35:54,Class A,230352000,57.804652000000004,10.791732000000001,Under way using engine,0.0,13.8,108.7,112.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2986049,01/09/2022 06:35:59,Class A,230352000,57.804527,10.792413,Under way using engine,0.0,13.8,108.8,112.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2986981,01/09/2022 06:36:06,Class A,230352000,57.8044,10.793092999999999,Under way using engine,0.0,13.8,109.3,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2987736,01/09/2022 06:36:11,Class A,230352000,57.804272,10.793773,Under way using engine,0.0,13.8,109.1,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2988541,01/09/2022 06:36:17,Class A,230352000,57.804148,10.794455000000001,Under way using engine,0.0,13.8,109.1,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2989489,01/09/2022 06:36:24,Class A,230352000,57.804018000000006,10.795136999999999,Under way using engine,0.0,13.8,109.1,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2990331,01/09/2022 06:36:30,Class A,230352000,57.803872999999996,10.795933,Under way using engine,0.0,13.9,108.8,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2991066,01/09/2022 06:36:35,Class A,230352000,57.803771999999995,10.796505,Under way using engine,0.0,13.9,108.6,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2991972,01/09/2022 06:36:42,Class A,230352000,57.803627,10.797305,Under way using engine,0.0,13.9,108.3,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2992735,01/09/2022 06:36:48,Class A,230352000,57.803527,10.797882000000001,Under way using engine,0.0,13.9,107.7,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2993591,01/09/2022 06:36:54,Class A,230352000,57.803408,10.798572,Under way using engine,0.0,13.9,107.7,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2994331,01/09/2022 06:36:59,Class A,230352000,57.803295,10.799263,Under way using engine,0.0,13.9,107.1,111.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2995213,01/09/2022 06:37:06,Class A,230352000,57.803180000000005,10.799958,Under way using engine,0.0,14.0,107.2,112.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2995325,01/09/2022 06:37:07,Class A,230352000,57.80316,10.800073,Under way using engine,0.0,14.0,107.3,112.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2995997,01/09/2022 06:37:11,Class A,230352000,57.803062,10.800652000000001,Under way using engine,0.0,14.0,107.9,113.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2996915,01/09/2022 06:37:18,Class A,230352000,57.802935,10.801338000000001,Under way using engine,0.0,13.9,109.0,113.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2997389,01/09/2022 06:37:22,Class A,230352000,57.802852,10.801797,Under way using engine,0.0,13.9,109.0,114.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2997727,01/09/2022 06:37:24,Class A,230352000,57.80281,10.802025,Under way using engine,,13.9,109.0,114.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2997975,01/09/2022 06:37:26,Class A,230352000,57.80276800000001,10.802253,Under way using engine,,14.0,109.0,115.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2998207,01/09/2022 06:37:28,Class A,230352000,57.802727000000004,10.802483,Under way using engine,,14.0,109.1,115.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2998468,01/09/2022 06:37:29,Class A,230352000,57.80268,10.802712,Under way using engine,,13.9,109.3,115.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2998755,01/09/2022 06:37:31,Class A,230352000,57.802638,10.80294,Under way using engine,,13.9,109.6,116.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2999026,01/09/2022 06:37:33,Class A,230352000,57.802592000000004,10.803167,Under way using engine,,13.9,110.0,116.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2999361,01/09/2022 06:37:36,Class A,230352000,57.802547,10.803393,Under way using engine,,13.9,110.5,117.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2999553,01/09/2022 06:37:38,Class A,230352000,57.802502000000004,10.803618,Under way using engine,,13.9,110.7,118.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3000198,01/09/2022 06:37:42,Class A,230352000,57.802383,10.80418,Under way using engine,,13.9,111.9,119.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3000645,01/09/2022 06:37:45,Class A,230352000,57.80230699999999,10.80451,Under way using engine,,13.9,113.0,119.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3000986,01/09/2022 06:37:48,Class A,230352000,57.802253,10.804730000000001,Under way using engine,,13.8,113.9,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3001211,01/09/2022 06:37:49,Class A,230352000,57.8022,10.804948,Under way using engine,,13.8,114.2,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3001479,01/09/2022 06:37:51,Class A,230352000,57.802147,10.805166999999999,Under way using engine,0.0,13.8,114.7,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3001788,01/09/2022 06:37:53,Class A,230352000,57.802093000000006,10.805383,Under way using engine,0.0,13.8,115.3,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3002054,01/09/2022 06:37:55,Class A,230352000,57.802035,10.805597,Under way using engine,0.0,13.8,115.8,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3002135,01/09/2022 06:37:56,Class A,230352000,57.802035,10.805597,Under way using engine,0.0,13.8,115.8,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3002361,01/09/2022 06:37:58,Class A,230352000,57.801978000000005,10.805812,Under way using engine,0.0,13.8,116.3,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3002625,01/09/2022 06:37:59,Class A,230352000,57.801922,10.806025,Under way using engine,0.0,13.8,116.7,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3002908,01/09/2022 06:38:02,Class A,230352000,57.80186,10.806238,Under way using engine,0.0,13.8,117.0,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3003204,01/09/2022 06:38:04,Class A,230352000,57.801803,10.806452,Under way using engine,0.0,13.8,117.4,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3003504,01/09/2022 06:38:06,Class A,230352000,57.801742000000004,10.806662,Under way using engine,0.0,13.8,117.6,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3003715,01/09/2022 06:38:07,Class A,230352000,57.801685,10.806873,Under way using engine,0.0,13.8,117.7,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3004034,01/09/2022 06:38:10,Class A,230352000,57.801623,10.807085,Under way using engine,0.0,13.8,118.0,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3004291,01/09/2022 06:38:12,Class A,230352000,57.801562,10.807295,Under way using engine,0.0,13.8,118.2,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3004575,01/09/2022 06:38:13,Class A,230352000,57.801502,10.807505,Under way using engine,0.0,13.8,118.4,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3005177,01/09/2022 06:38:18,Class A,230352000,57.80138,10.807925,Under way using engine,0.0,13.8,118.7,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3006038,01/09/2022 06:38:24,Class A,230352000,57.801196999999995,10.808555,Under way using engine,0.0,13.8,118.6,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3006767,01/09/2022 06:38:29,Class A,230352000,57.80101,10.809185000000001,Under way using engine,0.0,13.8,118.8,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3007665,01/09/2022 06:38:36,Class A,230352000,57.800827000000005,10.80982,Under way using engine,0.0,13.8,118.2,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3008547,01/09/2022 06:38:42,Class A,230352000,57.800617,10.810562,Under way using engine,0.0,13.9,118.1,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3009332,01/09/2022 06:38:48,Class A,230352000,57.800463,10.811092,Under way using engine,0.0,13.9,117.9,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3010145,01/09/2022 06:38:53,Class A,230352000,57.800284999999995,10.811732000000001,Under way using engine,0.0,13.9,117.5,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3010974,01/09/2022 06:38:59,Class A,230352000,57.800105,10.812372,Under way using engine,0.0,13.9,117.9,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3011831,01/09/2022 06:39:06,Class A,230352000,57.799921999999995,10.813011999999999,Under way using engine,0.0,13.9,117.8,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3012609,01/09/2022 06:39:12,Class A,230352000,57.79974300000001,10.813653,Under way using engine,0.0,13.9,117.6,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3013485,01/09/2022 06:39:18,Class A,230352000,57.799563,10.814297,Under way using engine,0.0,13.9,117.4,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3014344,01/09/2022 06:39:24,Class A,230352000,57.799388,10.81494,Under way using engine,0.0,13.9,117.2,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3015071,01/09/2022 06:39:29,Class A,230352000,57.79920799999999,10.815585,Under way using engine,0.0,13.9,117.4,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3015985,01/09/2022 06:39:36,Class A,230352000,57.79903,10.816228,Under way using engine,0.0,14.0,117.4,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3016710,01/09/2022 06:39:41,Class A,230352000,57.79885,10.816873,Under way using engine,0.0,14.0,117.6,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3017640,01/09/2022 06:39:48,Class A,230352000,57.798671999999996,10.81752,Under way using engine,0.0,14.0,117.1,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3018412,01/09/2022 06:39:53,Class A,230352000,57.798492,10.818163,Under way using engine,0.0,13.9,117.7,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3019244,01/09/2022 06:39:59,Class A,230352000,57.798308,10.818810000000001,Under way using engine,0.0,14.0,117.5,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3020147,01/09/2022 06:40:06,Class A,230352000,57.798097999999996,10.819562,Under way using engine,0.0,14.0,118.0,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3020884,01/09/2022 06:40:12,Class A,230352000,57.797947,10.820095,Under way using engine,0.0,14.0,118.3,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3021766,01/09/2022 06:40:18,Class A,230352000,57.797763,10.820738,Under way using engine,0.0,14.0,118.4,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3022495,01/09/2022 06:40:23,Class A,230352000,57.797571999999995,10.821377,Under way using engine,0.0,14.0,118.9,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3023321,01/09/2022 06:40:29,Class A,230352000,57.797388,10.822014999999999,Under way using engine,0.0,14.0,118.4,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
